ev_id,Aircraft_Key,crew_no,crew_category,crew_age,crew_sex,crew_city,crew_res_state,crew_res_country,med_certf,med_crtf_vldty,date_lst_med,crew_rat_endorse,crew_inj_level,seatbelts_used,shldr_harn_used,crew_tox_perf,seat_occ_pic,pc_profession,bfr,bfr_date,ft_as_of,lchg_date,lchg_userid,seat_occ_row,infl_rest_inst,infl_rest_depl,child_restraint,med_crtf_limit,mr_faa_med_certf,pilot_flying,available_restraint,restraint_used
20230403106998,1,2,PASS,,,,NV,USA,,,,,NONE,,,,LEFT,No,,,,10/20/23,coln,,N,,,,,FALSE,4,
20230403106999,1,1,PLT,21,M,SAN CLEMENTE,CA,USA,CL1,WOWL,6/13/19,,NONE,,,,RGT,Yes,,12/8/21,,7/7/23,hogd,,N,,,,,FALSE,3,3
20230403106999,1,2,PLT,26,M,CARMICHAEL,CA,USA,CL1,WOWL,1/30/23,,NONE,,,,LEFT,No,,,,7/7/23,hogd,,N,,,,,TRUE,3,3
20230405107006,1,1,PLT,57,M,Cumming,GA,USA,CL3,WWL,1/4/23,,MINR,,,,LEFT,No,,2/22/23,4/14/23,6/29/23,coln,,N,,,Corrective lenses,,TRUE,L,L
20230405107006,1,2,PASS,,F,Cumming,GA,USA,,,,,MINR,,,,RGT,No,,,,6/29/23,coln,,N,,,,,FALSE,L,L
20230405107014,1,1,PLT,42,M,Hamilton,VA,USA,CL3,WWL,4/20/22,,NONE,,,,LEFT,No,,10/15/22,4/21/23,2/22/24,coln,,N,,,Glasses required,,TRUE,3,3
20230405107014,1,2,PASS,,M,Hamilton,VA,USA,,,,,NONE,,,,RGT,No,,,,2/22/24,coln,1,N,,,,,FALSE,3,3
20230406107018,1,1,PLT,79,M,Anchorage,AK,USA,BASC,WOWL,1/4/22,,NONE,,,,LEFT,No,,3/3/16,4/5/23,7/27/23,coln,,N,,,,,TRUE,3,3
20230406107020,1,1,PLT,69,M,Foley,AL,USA,BASC,NONE,8/27/21,,NONE,,,,LEFT,Yes,,2/23/22,4/12/23,7/27/23,coln,,N,,,BasicMed,,TRUE,4,4
20230407107023,1,1,FLTI,53,M,Fairbanks,AK,USA,CL2,WWL,6/22/22,,NONE,,,,RGT,No,,6/26/22,4/6/23,8/31/23,coln,,U,,,Must wear corrective lenses,,FALSE,4,U
20230407107023,1,2,DSTU,60,M,Manley Hot Spri,AK,USA,CL3,WWL,7/25/22,,NONE,,,,LEFT,No,,7/25/22,,8/31/23,coln,,N,,,Corrective Lens,,FALSE,4,4
20230410107028,1,1,PLT,76,M,Tuckahoe,NY,USA,BASC,WWL,7/12/13,,NONE,,,,LEFT,No,,4/14/22,4/19/23,6/29/23,coln,,N,,,Must wear corrective lenses.,,TRUE,3,3
20230410107029,1,1,PLT,28,M,Jacksonville,FL,USA,CL1,WOWL,3/20/23,,SERS,,,,FRT,Yes,,,4/13/23,8/10/23,coln,,N,,,,,TRUE,4,4
20230410107030,1,1,PLT,23,M,Logan,UT,USA,CL1,WOWL,5/10/22,,NONE,,,,RGT,No,,,,7/7/23,hogd,,N,,,none,,TRUE,3,3
20230410107030,1,2,FLTI,32,M,Ogden,UT,USA,CL2,WWL,3/7/22,,NONE,,,,LEFT,Yes,,5/4/22,,7/7/23,hogd,,N,,,Must wear corrective lenses,,TRUE,3,3
20230410107031,1,1,PLT,42,M,Gilbert,AZ,USA,CL3,WOWL,9/28/22,,NONE,,,,LEFT,No,,,4/17/23,5/11/23,coln,,N,,,,,TRUE,L,L
20230410107034,1,1,PLT,51,M,Reno,NV,USA,CL3,WWL,11/3/21,,NONE,,,,LEFT,No,,,,11/15/23,dunk,,N,,,MUST WEAR CORRECTIVE LENSES,,TRUE,4,4
20230410107035,1,1,FLTI,69,M,Jackson,MI,USA,CL2,WWL,6/28/22,,NONE,,,,RGT,No,,5/4/22,,8/17/23,coln,,N,,,Must have available glasses for near vision,,FALSE,4,U
20230410107035,1,2,PLT,59,M,Crystal Bay,NV,USA,CL1,WWL,3/15/23,,NONE,,,,LEFT,Yes,,10/10/22,,8/17/23,coln,,N,,,Must use corrective lenses,,TRUE,4,U
20230412107044,1,1,PLT,44,M,Newcastle,OK,USA,CL2,WOWL,5/20/22,,MINR,,,,LEFT,Yes,,4/29/22,,3/28/24,coln,,N,,,,,TRUE,5,5
20230412107047,1,1,PLT,60,M,NEW WAVERLY,TX,USA,CL2,WWL,7/11/22,,MINR,,,,LEFT,No,,10/26/22,,9/27/23,coln,,N,,,CORRECTIVE LENSES FOR NEAR VISION,,TRUE,L,U
20230413107050,1,1,DSTU,34,,,,,UNK,,,,,,,,LEFT,,,,,6/29/23,coln,,,,,,,FALSE,,
20230413107050,1,2,FLTI,29,M,,,,,,,,NONE,,,,RGT,,,,4/25/23,6/29/23,coln,,,,,,,FALSE,,
20230413107051,1,1,DSTU,22,F,Eldred,PA,USA,CL3,WOWL,9/20/22,,NONE,,,,LEFT,No,,,,6/29/23,coln,,N,,,,,TRUE,3,3
20230414107054,1,1,PLT,73,M,Newburgh,IN,USA,BASC,NONE,1/3/22,,NONE,,,,REAR,No,,11/28/22,4/18/23,6/6/23,coln,,N,,,None,,TRUE,3,3
20230414107055,1,1,PLT,30,M,Borger,TX,USA,CL2,WWL,12/9/21,,MINR,,,,REAR,No,,9/22/22,5/3/23,6/6/23,gibs-i,,N,,,Must wear corrective lenses,,TRUE,5,5
20230417107066,1,1,PLT,65,M,Franklin,NH,USA,UNK,WWL,7/21/21,,NONE,,,,LEFT,UNK,,9/25/22,,6/29/23,coln,,N,,,Must have available glasses for near vision,,TRUE,3,3
20230417107069,1,1,PLT,35,M,LAS VEGAS,NV,USA,CL1,WWL,1/25/22,,NONE,,,,RGT,Yes,,2/10/23,,8/24/23,coln,,N,,,Must Wear corrective lenses,,FALSE,3,3
20230417107069,1,2,DSTU,40,M,Las Vegas,NV,USA,NONE,,3/15/23,,NONE,,,,LEFT,No,,,,8/24/23,coln,,N,,,CARRYING PASSENGERS IS PROHIBITED,,TRUE,3,3
20230417107076,1,1,PLT,68,M,PLEASANT GRV,CA,USA,CL2,WWL,4/13/22,,NONE,,,,SNGL,Yes,,11/3/21,,6/6/23,scoj1,,N,,,MUST USE CORRECTIVE LEN(ES) TO MEET VISION STANDARDS AT ALL REQUIRED DIST,,TRUE,3,3
20230418107078,1,1,PLT,64,M,Somerset,KY,USA,CL3,WWL,12/2/22,,NONE,,,,LEFT,No,,4/8/23,4/25/23,6/29/23,coln,,N,,,MUST HAVE AVAILABLE GLASSES FOR NEAR VISION.,,TRUE,L,L
20230419107084,1,1,PLT,76,M,COSTA MESA,CA,USA,CL3,WWL,7/1/21,,NONE,,,,LEFT,No,,6/20/21,,8/17/23,coln,,N,,,Must wear corrective lenses,,TRUE,5,5
20230419107086,1,1,PLT,59,F,Austin,TX,USA,CL3,WOWL,4/29/21,,NONE,,,,LEFT,No,,4/11/23,,10/5/23,sort,,N,,,None,,TRUE,3,3
20230420107095,1,1,PLT,44,M,Livonia,MI,USA,CL1,WOWL,9/12/22,,NONE,,,,LEFT,No,,3/20/22,,3/28/24,rasm,,N,,,,,TRUE,3,3
20230420107096,1,1,PLT,58,,Pleasant Hill,CA,USA,CL3,WOWL,2/9/23,,NONE,,,,LEFT,,,,,12/13/23,coln,,N,,,none,,TRUE,4,4
20230420107096,1,2,CPLT,59,,Pleasant Hill,CA,USA,,,,,NONE,,,,RGT,No,,,,12/13/23,coln,,N,,,,,FALSE,4,4
20230424107106,1,1,PLT,22,M,Bettendorf,IA,USA,CL3,WOWL,11/12/19,,NONE,,,,LEFT,No,,7/22/22,,3/28/24,coln,,N,,,None,,TRUE,3,3
20230424107115,1,1,PLT,74,M,Wallace,MI,USA,NONE,,,,NONE,,,,REAR,No,,,,3/28/24,coln,,N,,,,,TRUE,3,3
20230424107116,1,1,PLT,39,M,Wasilla,AK,USA,CL3,WWL,8/16/22,,NONE,,,,FRT,No,,5/31/22,5/2/23,6/6/23,coln,,N,,,Corrective lenses,,TRUE,3,3
20230424107116,1,2,PASS,,,Wasilla,AK,USA,,,,,NONE,,,,RGT,,,,,6/6/23,coln,1,N,,,,,FALSE,3,3
20230424107116,1,3,PASS,,,Wasilla,AK,USA,,,,,NONE,,,,CTR,,,,,6/6/23,coln,2,N,,,,,FALSE,L,L
20230424107116,1,4,PASS,,,Wasilla,AK,USA,,,,,NONE,,,,LEFT,,,,,6/6/23,coln,2,N,,,,,FALSE,U,U
20230424107116,1,5,PASS,,,Wasilla,AK,USA,,,,,NONE,,,,RGT,,,,,6/6/23,coln,2,N,,,,,FALSE,U,U
20230425107121,1,1,FLTI,23,M,Mesa,AZ,USA,CL1,WOWL,6/16/20,,NONE,,,,RGT,Yes,,,4/25/23,6/6/23,bluc1,,N,,,,,FALSE,3,3
20230425107121,1,2,DSTU,18,M,Mesa,AZ,USA,CL1,WOWL,9/28/22,,NONE,,,,LEFT,No,,,4/25/23,6/6/23,bluc1,,N,,,,,TRUE,3,3
20230425107122,1,1,PLT,64,M,San Jose,CA,USA,UNK,WWL,4/21/23,,NONE,,,,LEFT,No,,,,9/8/23,coln,,N,,,Glasses required as per CA driver's license-Basic Med,,TRUE,3,3
20230425107132,1,1,DSTU,16,M,Garner,NC,USA,NONE,,,,MINR,,,,SNGL,No,,,,6/29/23,coln,,N,,,,,TRUE,3,3
20230426107154,1,1,PLT,62,M,Nyssa,OR,USA,CL3,WOWL,6/1/21,,MINR,,,,RGT,No,,,,9/8/23,coln,,N,,,,,TRUE,3,U
20230427107155,1,1,PLT,46,M,WINTER GARDEN,FL,USA,CL1,NONE,3/17/23,,NONE,,,,LEFT,Yes,,2/25/23,5/4/23,7/27/23,coln,,N,,,none,,TRUE,3,3
20230427107156,1,1,PLT,29,M,Phoenix,AZ,USA,CL1,WOWL,3/17/20,,NONE,,,,LEFT,Yes,,,,9/8/23,coln,,N,,,,,FALSE,4,
20230427107156,1,2,DSTU,34,M,Peoria,AZ,USA,CL1,WOWL,11/8/21,,NONE,,,,RGT,No,,,,9/8/23,coln,,N,,,,,FALSE,4,
20230428107163,1,1,DSTU,43,M,Port Saint Luci,FL,USA,CL3,WOWL,4/1/23,,NONE,,,,LEFT,No,,,4/8/23,11/16/23,coln,,N,,,,,TRUE,4,4
20230429107165,1,1,PLT,73,M,TOPANGA,CA,USA,CL2,WWL,8/31/22,,NONE,,,N,RGT,No,,,,11/15/23,dunk,,N,,,MUST HAVE AVAILABLE GLASSES FOR NEAR VISION.,,TRUE,3,3
20230429107165,1,2,FLTI,59,M,Pacific Palisad,CA,USA,CL2,WWL,8/31/22,,NONE,,,,LEFT,No,,2/10/23,,11/15/23,dunk,,N,,,MUST WEAR CORRECTIVE LENSES,,FALSE,3,3
20230429107166,1,1,PLT,50,,Queen Creek,AZ,USA,CL3,UNK,4/20/22,,FATL,,,,LEFT,No,,4/26/22,,10/20/23,coln,,N,,,Must wear corrective lenses,,TRUE,4,4
20230430107169,1,1,PLT,43,M,Sterling,VA,USA,CL1,WOWL,1/4/23,,NONE,,,,LEFT,Yes,,5/5/23,,6/29/23,diad,,U,,,,,TRUE,4,4
20230430107169,1,2,CPLT,52,M,Frederick,MD,USA,CL1,WWL,11/22/22,,NONE,,,,RGT,Yes,,12/20/22,,6/29/23,diad,,U,,,Must have available glasses for near vision. Not valid for any class after 5/31/2023,,FALSE,4,4
20230430107169,1,3,PASS,,F,Upper Marlboro,MD,USA,,,,,SERS,,,,REAR,,,,,6/29/23,diad,6,U,,,,,FALSE,U,N
20230502107202,1,1,FLTI,32,M,Mckeesport,PA,USA,CL1,WWL,4/8/21,,NONE,,,,RGT,UNK,,9/13/22,,6/29/23,coln,,N,,,Corrective Lenses,,FALSE,3,3
20230502107202,1,2,DSTU,49,M,Bethel Park,PA,USA,CL1,WOWL,11/25/22,,NONE,,,,LEFT,No,,,,6/29/23,coln,,N,,,,,TRUE,3,3
20230502107203,1,1,PLT,59,M,San Luis Obispo,CA,USA,BASC,WWL,9/1/19,,NONE,,,,LEFT,No,,12/5/21,,9/8/23,coln,,N,,,Must wear corrective lenses,,TRUE,3,U
20230503107307,1,1,PLT,28,M,Cullman,AL,USA,CL2,WOWL,4/1/23,,NONE,,,,CTR,Yes,,2/19/23,5/13/23,12/13/23,broda,,N,,,N/A,,TRUE,3,3
20230504107309,1,1,PLT,37,M,London Ontario,,CA,CL1,WOWL,11/9/22,,NONE,,,,REAR,Yes,,11/9/22,5/11/23,9/8/23,coln,,N,,,none,,TRUE,5,5
20230504107809,1,1,PLT,68,M,Delafield,WI,USA,CL2,WWL,2/28/23,,NONE,,,,LEFT,No,,11/16/21,5/6/23,7/27/23,coln,,U,,,Must use corrective lenses to meet vision requirements at all required distances,,TRUE,3,3
20230504107812,1,1,PLT,45,M,Lincoln,NE,USA,CL2,WOWL,2/13/23,,NONE,,,,LEFT,Yes,,10/5/22,5/4/23,6/29/23,coln,,N,,,,,TRUE,4,U
20230504107813,1,1,PLT,69,,Montgomery,TX,USA,CL2,WTLS,8/19/22,,SERS,,,,RGT,Yes,,,,10/5/23,coln,,N,,,"Must wear corrective lenses, possess glasses for near/intermediate vision. Not valid for any class after 8/31/2023",,TRUE,3,3
20230504107813,1,2,PLT,21,,Magnolia,TX,USA,CL1,WOWL,5/1/20,,SERS,,,,LEFT,No,,8/5/22,,10/5/23,coln,,N,,,,,FALSE,3,3
20230504107814,1,1,PLT,67,M,Crestview,FL,USA,BASC,WWL,4/7/20,,NONE,,,,LEFT,No,,11/4/22,5/8/23,6/29/23,coln,,N,,,MUST WEAR CORRECTIVE LENSES.,,TRUE,L,U
20230508114702,1,1,KPLT,24,M,Rock Rapids,IA,USA,CL2,WOWL,8/23/18,,NONE,,,,RGT,Yes,,3/26/22,,6/29/23,fina,,Y,N,,None,,TRUE,3,3
20230508114702,1,2,DSTU,20,M,Brookings,SD,USA,CL1,WWL,9/1/22,,NONE,,,,LEFT,No,,,,6/29/23,fina,,N,,,MUST WEAR CORRECTIVE LENSES,,FALSE,3,3
20230508114703,1,1,PLT,61,M,ALBUQUERQUE,NM,USA,CL2,WWL,5/3/22,,NONE,,,,LEFT,Yes,,3/15/23,,9/8/23,dunk,,N,,,Must use corrective Lens(es) to meet vision standards at all required distances.,,TRUE,L,L
20230508114703,1,2,PASS,,,Albuquerque,NM,USA,,,,,NONE,,,,RGT,No,,,,9/8/23,dunk,,N,,,,,FALSE,L,L
20230508114704,1,1,PLT,46,M,Lufkin,TX,USA,CL3,WOWL,8/1/21,,NONE,,,,LEFT,No,,,,6/29/23,coln,,,,,,,FALSE,3,3
20230508114705,1,1,PLT,79,M,Hernando,FL,USA,BASC,WWL,6/9/20,,SERS,,,,RGT,No,,12/1/22,,7/7/23,coln,,N,,,must wear glasses,,TRUE,3,3
20230508114706,1,1,PLT,57,M,North Las Vegas,NV,USA,CL2,WWL,2/21/23,,NONE,,,,FRT,Yes,,2/21/23,,9/21/23,coln,,N,,,Must wear Corrective lenses,,TRUE,5,5
20230508114706,1,2,PASS,,,North Las Vegas,NV,USA,,,,,NONE,,,,CTR,UNK,,,,9/21/23,coln,,N,,,,,FALSE,4,4
20230508114707,1,1,PLT,36,M,Lewiston,ID,USA,CL2,WWL,4/15/20,,NONE,,,,LEFT,No,,10/13/22,5/11/23,9/8/23,coln,,N,,,Must wear corrective lenses,,TRUE,4,4
20230508114708,1,1,PLT,73,M,Los Angeles,CA,USA,CL3,WWL,7/21/21,,NONE,,,,LEFT,No,,4/1/23,,9/21/23,coln,,U,,,Must wear corrective lenses,,TRUE,U,U
20230509122568,1,1,PLT,60,M,Grand Rapids,MN,USA,CL3,WWL,8/23/22,,NONE,,,,LEFT,No,,8/6/21,,6/29/23,coln,,N,,,Must have available glasses for near vision.  Not valid for any class after 8/31/2023,,TRUE,L,L
20230509122570,1,1,PLT,81,M,Oro Valley,AZ,USA,UNK,UNK,,,NONE,,,,SNGL,UNK,,,,11/16/23,coln,,N,,,,,TRUE,3,3
20230509122574,1,1,PLT,72,M,Lone Tree,CO,USA,CL3,WOWL,1/25/22,,NONE,,,,LEFT,No,,9/1/22,,7/27/23,gald,,Y,N,,,,TRUE,3,U
20230509127504,1,1,PLT,73,M,,,,BASC,NONE,5/9/22,,NONE,,,,LEFT,Yes,,8/15/22,,6/29/23,coln,,Y,Y,,,,TRUE,3,3
20230509127504,1,2,PASS,,,Pottsboro,TX,USA,,,,,NONE,,,,RGT,,,,,6/29/23,coln,,Y,Y,,,,FALSE,3,3
20230511135369,1,1,PLT,55,M,Denver,CO,USA,CL1,WWL,4/25/23,,NONE,,,,LEFT,Yes,,8/17/22,,7/18/23,warl,,Y,N,,MUST USE CORRECTIVE LENS(ES) TO MEET VISION STANDARDS AT ALL REQUIRED DISTANCES.,,FALSE,5,5
20230511135369,1,2,CPLT,,,Troutman,NC,USA,CL1,WWL,6/6/22,,NONE,,,,RGT,Yes,,6/6/22,,7/18/23,warl,,Y,,,MUST USE CORRECTIVE LENS(ES) TO MEET VISION STANDARDS AT ALL REQUIRED DISTANCES.,,FALSE,5,5
20230511139288,1,1,PLT,66,M,Fort Kent,ME,USA,CL3,WWL,11/5/22,,NONE,,,,LEFT,No,,12/11/22,5/11/23,7/7/23,coln,,N,,,Must have available glasses for near vision,,TRUE,3,3
20230511139288,1,2,PASS,,M,Fort Kent,ME,USA,,,,,NONE,,,,RGT,UNK,,,,7/7/23,coln,,U,,,,,FALSE,3,3
20230511139289,1,1,PLT,33,F,Strawberry Plai,TN,USA,CL1,WWL,3/9/23,,NONE,,,,LEFT,No,,,5/19/23,6/29/23,coln,,U,,,Corrective lenses for distance,,TRUE,L,L
20230511139291,1,1,PLT,45,M,Wasilla,AK,USA,CL2,WWL,11/16/22,,MINR,,,,FRT,Yes,,4/19/23,5/10/23,7/7/23,coln,,N,,,not valid for any class after 11/30/2023,,TRUE,3,3
20230511139291,1,2,PASS,,,Anchorage,AK,USA,,,,,MINR,,,,LEFT,,,,,7/7/23,coln,,N,,,,,FALSE,3,3
20230511139291,1,3,PASS,,,Anchorage,AK,USA,,,,,NONE,,,,REAR,,,,,7/7/23,coln,,N,,,,,FALSE,3,3
20230512149067,1,1,PLT,32,M,Parrish,FL,USA,CL2,WOWL,2/6/23,,NONE,,,,RGT,No,,2/26/23,5/11/23,7/7/23,sufp,,N,,,,,TRUE,4,4
20230514162754,1,1,PLT,82,M,Kenai,AK,USA,BASC,WOWL,3/27/21,,NONE,,,,LEFT,No,,5/19/22,5/12/23,8/31/23,johc,,N,,,,,TRUE,3,3
20230514162755,1,1,PLT,72,M,Sterling,AK,USA,NONE,NONE,,,NONE,,,,FRT,No,,,,8/31/23,coln,,N,,,,,TRUE,3,3
20230515174524,1,1,PLT,80,M,Hecter,MN,USA,CL3,WWL,4/30/23,,NONE,,,,CTR,No,,,,3/28/24,coln,,N,,,MUST USE CORRECTIVE LENS(ES) TO MEET VISION STANDARDS AT ALL REQUIRED DISTANCES,,TRUE,U,U
20230515174531,1,1,PLT,36,M,Everett,WA,USA,CL1,WOWL,12/1/22,,NONE,,,,RGT,Yes,,3/17/23,,11/2/23,coln,,N,,,,,TRUE,4,4
20230515174531,1,2,PLT,39,M,Seattle,WA,USA,CL3,WOWL,6/6/19,,NONE,,,,LEFT,No,,6/8/21,,11/2/23,coln,,N,,,,,FALSE,4,4
20230515174531,1,3,PASS,,,Olympia,WA,USA,,,,,NONE,,,,REAR,No,,,,11/2/23,coln,,N,,,,,FALSE,L,
20230515174532,1,1,PLT,62,,Las Vegas,NV,USA,CL3,WOWL,10/12/21,,NONE,,,,FRT,No,,4/25/23,,12/21/23,coln,,N,,,Must wear corrective lenses for near and distant vision,,TRUE,4,4
20230515174534,1,1,PLT,61,M,Overland Park,KS,USA,BASC,UNK,8/15/22,,SERS,,,,FRT,No,,,5/13/23,7/27/23,coln,,U,,,Unknown.,,TRUE,U,U
20230515174535,1,1,PLT,40,M,Sachse,TX,USA,CL3,WOWL,4/25/19,,NONE,,,,LEFT,No,,,,7/7/23,coln,,N,,,,,TRUE,4,
20230516174540,1,1,PLT,55,M,ALVA,OK,USA,CL2,WWL,3/1/23,,SERS,,,,NONE,Yes,,,,6/29/23,coln,,N,,,Must wear corrective lenses,,TRUE,N,N
20230516174542,1,1,PLT,72,M,Akron,OH,USA,CL3,WWL,5/24/22,,MINR,,,,LEFT,No,,,5/24/22,8/31/23,coln,,N,,,Must Wear Corrective Lenses,,TRUE,4,4
20230517174545,1,1,PLT,74,M,Iron Mountain,MI,USA,CL2,WWL,8/3/22,,NONE,,,,LEFT,No,,10/14/22,6/1/23,7/7/23,coln,,Y,N,,Holder shall possess glasses for near/intermediate vision,,TRUE,4,N
20230518180446,1,1,PLT,47,M,Dayton,VA,USA,CL2,WWL,11/17/22,,NONE,,,,RGT,Yes,,1/31/23,5/26/23,8/10/23,coln,,N,,,Must wear corrective lenses,,FALSE,4,4
20230518180446,1,2,PLT,25,M,Garden Grove,CA,USA,CL1,WWL,1/3/23,,NONE,,,,LEFT,Yes,,5/16/22,5/26/23,8/10/23,coln,,N,,,Must use corrective lens(es) to meet vision standards at all required distances.,,TRUE,4,4
20230522192209,1,1,PLT,44,F,Geneva,IL,USA,CL3,WOWL,10/13/21,,MINR,,,,LEFT,No,,3/14/23,,8/31/23,coln,,N,,,None,,TRUE,3,3
20230522192210,1,1,PLT,46,M,Ankeny,IA,USA,CL3,WOWL,7/5/22,,NONE,,,,FRT,No,,7/11/22,,7/7/23,coln,,N,,,,,TRUE,5,
20230522192210,1,2,PASS,,,Ankeny,IA,USA,,,,,NONE,,,,CTR,No,,,,7/7/23,coln,2,N,,,,,FALSE,5,
20230522192211,1,1,PLT,27,,Billings,MT,USA,UNK,,11/6/20,,NONE,,,,LEFT,No,,,,12/13/23,coln,,,,,must wear corrective lenses for near and far vision,,TRUE,,
20230522192212,1,1,FLTI,76,M,Sycamore,IL,USA,BASC,NONE,8/29/22,,NONE,,,,RGT,No,,5/22/23,6/5/23,7/7/23,coln,,N,,,None.,,TRUE,3,3
20230522192212,1,2,PLT,60,M,Placerville,CA,USA,BASC,NONE,5/1/23,,NONE,,,,LEFT,No,,3/1/23,6/5/23,7/7/23,coln,,N,,,None.,,TRUE,3,3
20230522192213,1,1,PLT,60,M,Mapleton,UT,USA,CL3,WTLS,4/1/22,,NONE,,,,FRT,No,,2/10/22,,10/20/23,coln,,N,,,,,TRUE,4,4
20230522192213,1,2,PASS,,,Mapleton,UT,USA,,,,,NONE,,,,CTR,,,,,10/20/23,coln,2,N,,,,,FALSE,4,4
20230522192214,1,1,PLT,66,M,Isola,MS,USA,CL2,WTLS,5/1/23,,NONE,,,,LEFT,Yes,,9/1/21,5/18/23,3/28/24,coln,,N,,,Near sighted glasses,,TRUE,L,L
20230522192216,1,1,PLT,48,M,Gilbert,AZ,USA,CL3,WWL,11/2/22,,NONE,,,,FRT,No,,11/4/22,5/23/23,9/8/23,coln,,N,,,Must wear corrective lenses,,TRUE,4,U
20230522192216,1,2,PASS,,,Gilbert,AZ,USA,,,,,NONE,,,,REAR,No,,,,9/8/23,coln,,N,,,,,FALSE,4,U
20230522192217,1,1,PLT,19,M,Anchorage,AK,USA,CL1,WOWL,6/9/22,,NONE,,,,LEFT,No,,,,10/20/23,coln,,N,,,,,TRUE,4,4
20230522192218,1,1,PLT,30,M,LaGrande,OR,USA,CL1,WWL,5/3/23,,NONE,,,,LEFT,Yes,,11/6/22,5/22/23,10/20/23,coln,,N,,,Corrective lenses,,TRUE,3,3
20230522192218,1,2,PRPS,47,M,Albuquerque,NM,USA,CL2,WWL,3/8/23,,NONE,,,,RGT,Yes,,,,10/20/23,coln,,N,,,Must use corrective lenses.,,FALSE,3,3
20230522192219,1,1,PLT,35,M,Wasilla,AK,USA,CL1,WWL,5/4/23,,NONE,,,,FRT,Yes,,4/18/23,,10/20/23,coln,,N,,,,,TRUE,4,4
20230522192224,1,1,PLT,36,M,Gravette,AR,USA,CL1,WOWL,9/19/22,,NONE,,,,LEFT,No,,5/22/23,,7/7/23,coln,,N,,,,,TRUE,3,3
20230522192225,1,1,PLT,50,M,,,USA,CL2,,2/1/23,,,,,,SNGL,Yes,,1/31/23,,7/27/23,coln,,N,,,NOT VALID FOR ANY CLASS AFTER 02/29/2024,,TRUE,3,3
20230522192225,2,1,PLT,65,,,,,CL2,WWL,6/29/22,,,,,,SNGL,Yes,,,,7/27/23,coln,,,,,Must wear corrective Lenses; Not valid for any class after 6/30/2023,,TRUE,,
20230523192227,1,1,PLT,25,M,Haysville,KS,USA,CL1,WOWL,12/14/18,,NONE,,,,LEFT,No,,,,8/10/23,coln,,N,,,,,TRUE,3,3
20230523192228,1,1,KPLT,31,M,Lafayette,LA,USA,CL1,WOWL,7/29/22,,NONE,,,,LEFT,Yes,,12/4/22,6/1/23,7/27/23,linj-i,,N,,,None.,,FALSE,4,4
20230523192228,1,2,PLT,41,M,Fort Polk,LA,USA,CL1,WOWL,3/15/23,,NONE,,,,RGT,Yes,,5/23/23,6/1/23,7/27/23,linj-i,,N,,,None.,,TRUE,4,4
20230525192233,1,1,PLT,75,M,Kingston,TN,USA,CL3,WOWL,6/14/22,,MINR,,,,LEFT,No,,3/4/22,5/30/23,7/7/23,coln,,N,,,,,TRUE,5,5
20230525192234,1,1,PLT,76,M,Buxton,ME,USA,BASC,WOWL,3/9/23,,NONE,,,,UNK,No,,8/28/22,,7/7/23,coln,,N,,,,,FALSE,4,U
20230525192236,1,1,PLT,28,M,High Point,NC,USA,CL3,WOWL,9/29/22,,MINR,,,,LEFT,No,,,,7/7/23,diad,,N,,,,,TRUE,U,U
20230525192239,1,1,PLT,40,M,Rayne,LA,USA,CL3,WOWL,6/4/18,,MINR,,,,SNGL,No,,2/24/22,,7/27/23,coln,,N,,,,,TRUE,4,4
20230525192240,1,1,PLT,61,M,Fort Collins,CO,USA,BASC,,12/27/21,,NONE,,,,FRT,No,,6/28/22,,7/7/23,coln,,N,,,,,TRUE,5,5
20230525192242,1,1,PLT,42,M,San Diego,CA,USA,CL2,WOWL,5/4/23,,NONE,,,,RGT,Yes,,3/20/23,,10/20/23,coln,,N,,,,,TRUE,4,4
20230525192242,1,2,CPLT,44,M,Lynchburg,VA,USA,CL1,WOWL,5/24/23,,NONE,,,,LEFT,Yes,,3/30/23,,10/20/23,coln,,N,,,n/a,,FALSE,4,4
20230526192247,1,1,PLT,74,M,Woodruff,SC,USA,CL3,WOWL,12/15/21,,NONE,,,,LEFT,No,,11/14/22,,8/10/23,coln,,N,,,,,TRUE,3,3
20230530192254,1,1,PLT,22,M,Dallas,TX,USA,CL3,WOWL,7/2/19,,NONE,,,,LEFT,No,,8/17/21,5/23/23,8/31/23,coln,,N,,,None,,TRUE,3,3
20230530192255,1,1,FLTI,,M,Independence,OR,USA,CL2,WWL,11/16/22,,NONE,,,,RGT,Yes,,,,3/28/24,coln,,,,,"MUST WEAR CORRECTIVE LENSES.
MUST USE HEARING AMPLIFICATION.",,TRUE,,
20230530192255,1,2,PLT,86,M,Mancos,CO,USA,BASC,,1/1/17,,NONE,,,,LEFT,No,,,,3/28/24,coln,,N,,,,,FALSE,,
20230530192259,1,1,PLT,85,M,Middleton,WI,USA,BASC,NONE,6/21/18,,NONE,,,,LEFT,No,,,,7/7/23,coln,,N,,,,,TRUE,4,4
20230530192262,1,1,FLTI,27,M,Honolulu,HI,USA,CL2,NONE,9/29/22,,NONE,,,,LEFT,Yes,,5/3/23,5/31/23,10/20/23,coln,,N,,,,,FALSE,4,4
20230530192262,1,2,DSTU,46,M,Tamuning,,FM,CL1,WWL,1/23/23,,NONE,,,,RGT,Yes,,5/23/23,,10/20/23,coln,,N,,,Must use corrective lenses.,,TRUE,4,4
